,Order Number,Order Date,Item Name,Quantity,Product Price,Total products
432,13718,08/03/2019 16:56,Mango Chutney,1,0.5,4
433,13674,03/03/2019 18:16,Onion Chutney,1,0.5,6
434,13667,02/03/2019 20:38,Mango Chutney,1,0.5,8
435,13664,02/03/2019 20:02,Mint Sauce,2,0.5,15
436,13664,02/03/2019 20:02,Red Sauce,2,0.5,15
437,13629,01/03/2019 20:23,Mango Chutney,1,0.5,8
438,13626,01/03/2019 19:48,Mango Chutney,1,0.5,8
439,13626,01/03/2019 19:48,Onion Chutney,1,0.5,8
440,13625,01/03/2019 19:47,Mango Chutney,1,0.5,7
441,13625,01/03/2019 19:47,Red Sauce,1,0.5,7
442,13620,01/03/2019 18:41,Mango Chutney,2,0.5,6
443,13615,01/03/2019 18:11,Mango Chutney,1,0.5,9
444,13606,01/03/2019 16:55,Lime Pickle,1,0.5,17
445,13606,01/03/2019 16:55,Onion Chutney,1,0.5,17
446,13589,27/02/2019 18:52,Mint Sauce,1,0.5,8
447,13579,25/02/2019 19:52,Mint Sauce,1,0.5,8
448,13552,23/02/2019 19:23,Mango Chutney,1,0.5,6
449,13548,23/02/2019 18:57,Mango Chutney,1,0.5,10
450,13541,23/02/2019 17:16,Mango Chutney,1,0.5,6
451,13520,22/02/2019 18:33,Mint Sauce,1,0.5,9
452,13511,22/02/2019 17:34,Mango Chutney,1,0.5,11
453,13504,21/02/2019 18:22,Onion Chutney,2,0.5,8
454,13485,19/02/2019 18:55,Mango Chutney,1,0.5,6
455,13471,16/02/2019 21:44,Mango Chutney,1,0.5,7
456,13470,16/02/2019 20:54,Onion Chutney,1,0.5,6
457,13460,16/02/2019 18:45,Mint Sauce,1,0.5,8
458,13458,16/02/2019 18:41,Red Sauce,1,0.5,5
459,13448,16/02/2019 17:53,Onion Chutney,2,0.5,13
460,13438,15/02/2019 20:09,Red Sauce,1,0.5,19
461,13428,15/02/2019 18:35,Mango Chutney,1,0.5,12
462,13427,15/02/2019 18:34,Mint Sauce,1,0.5,7
463,13425,15/02/2019 18:29,Mango Chutney,1,0.5,9
464,13420,15/02/2019 18:16,Mango Chutney,1,0.5,8
465,13417,15/02/2019 17:59,Mint Sauce,2,0.5,7
466,13417,15/02/2019 17:59,Red Sauce,2,0.5,7
467,13413,15/02/2019 17:08,Mango Chutney,1,0.5,9
468,13413,15/02/2019 17:08,Red Sauce,1,0.5,9
469,13407,14/02/2019 19:34,Red Sauce,1,0.5,6
470,13397,14/02/2019 18:36,Mango Chutney,1,0.5,6
471,13351,09/02/2019 21:20,Mint Sauce,1,0.5,5
472,13346,09/02/2019 20:04,Mango Chutney,1,0.5,9
473,13342,09/02/2019 19:10,Mango Chutney,1,0.5,10
474,13335,09/02/2019 18:24,Red Sauce,1,0.5,8
475,13328,09/02/2019 17:58,Onion Chutney,1,0.5,8
476,13321,08/02/2019 21:46,Onion Chutney,1,0.5,8
477,13307,08/02/2019 17:59,Red Sauce,2,0.5,15
478,13291,07/02/2019 17:56,Mint Sauce,2,0.5,9
479,13290,07/02/2019 17:52,Mango Chutney,1,0.5,7
480,13274,05/02/2019 21:21,Onion Chutney,1,0.5,6
481,13270,05/02/2019 19:20,Mango Chutney,1,0.5,5
482,13266,05/02/2019 19:02,Mango Chutney,1,0.5,5
483,13237,02/02/2019 20:30,Mint Sauce,1,0.5,9
484,13236,02/02/2019 20:16,Onion Chutney,2,0.5,6
485,13231,02/02/2019 19:41,Mango Chutney,2,0.5,9
486,13223,02/02/2019 18:42,Mango Chutney,2,0.5,7
487,13220,02/02/2019 18:19,Onion Chutney,1,0.5,8
488,13220,02/02/2019 18:19,Red Sauce,1,0.5,8
489,13220,02/02/2019 18:19,Lime Pickle,1,0.5,8
490,13216,02/02/2019 18:10,Onion Chutney,2,0.5,7
491,13206,02/02/2019 17:02,Mint Sauce,1,0.5,9
492,13193,01/02/2019 18:59,Red Sauce,2,0.5,6
493,13189,01/02/2019 18:23,Mint Sauce,1,0.5,7
494,13184,01/02/2019 18:05,Mint Sauce,2,0.5,13
495,13184,01/02/2019 18:05,Onion Chutney,2,0.5,13
496,13179,01/02/2019 17:12,Mango Chutney,1,0.5,8
497,13171,31/01/2019 19:20,Mint Sauce,1,0.5,9
498,13166,31/01/2019 18:11,Mango Chutney,1,0.5,7
499,13163,31/01/2019 14:54,Mango Chutney,1,0.5,6
500,13148,29/01/2019 21:00,Mango Chutney,1,0.5,4
501,13147,29/01/2019 19:58,Onion Chutney,1,0.5,6
502,13147,29/01/2019 19:58,Mint Sauce,1,0.5,6
503,13140,28/01/2019 19:51,Lime Pickle,1,0.5,6
504,13139,28/01/2019 19:25,Mint Sauce,1,0.5,7
505,13126,27/01/2019 19:03,Red Sauce,2,0.5,6
506,13113,26/01/2019 20:12,Mango Chutney,1,0.5,7
507,13105,26/01/2019 19:29,Lime Pickle,1,0.5,11
508,13083,25/01/2019 20:01,Red Sauce,1,0.5,5
509,13069,25/01/2019 18:13,Lime Pickle,1,0.5,7
510,13069,25/01/2019 18:13,Red Sauce,1,0.5,7
511,13068,25/01/2019 18:09,Red Sauce,1,0.5,8
512,13047,23/01/2019 19:49,Mint Sauce,2,0.5,6
513,13043,22/01/2019 20:38,Onion Chutney,1,0.5,5
514,13038,22/01/2019 18:01,Red Sauce,1,0.5,6
515,13023,19/01/2019 20:33,Red Sauce,1,0.5,6
516,13016,19/01/2019 19:12,Mango Chutney,1,0.5,10
517,13016,19/01/2019 19:12,Lime Pickle,1,0.5,10
518,13013,19/01/2019 19:03,Lime Pickle,1,0.5,8
519,13007,19/01/2019 18:29,Mint Sauce,1,0.5,11
520,13007,19/01/2019 18:29,Red Sauce,1,0.5,11
521,13000,19/01/2019 17:22,Mango Chutney,1,0.5,6
522,12998,19/01/2019 17:01,Onion Chutney,1,0.5,4
523,12992,18/01/2019 21:33,Mint Sauce,1,0.5,7
524,12992,18/01/2019 21:33,Onion Chutney,1,0.5,7
525,12987,18/01/2019 19:33,Mango Chutney,1,0.5,12
526,12986,18/01/2019 19:30,Mint Sauce,1,0.5,9
527,12980,18/01/2019 18:21,Onion Chutney,2,0.5,13
528,12980,18/01/2019 18:21,Lime Pickle,1,0.5,13
529,12972,18/01/2019 16:49,Mint Sauce,1,0.5,6
530,12963,17/01/2019 18:14,Mango Chutney,1,0.5,7
531,12963,17/01/2019 18:14,Mint Sauce,1,0.5,7
532,12935,13/01/2019 18:36,Mango Chutney,1,0.5,11
533,12924,12/01/2019 21:39,Mango Chutney,1,0.5,8
534,12911,12/01/2019 19:04,Mango Chutney,1,0.5,8
535,12908,12/01/2019 18:15,Mango Chutney,1,0.5,7
536,12907,12/01/2019 18:15,Onion Chutney,1,0.5,7
537,12905,12/01/2019 17:54,Mango Chutney,1,0.5,6
538,12895,11/01/2019 18:48,Lime Pickle,1,0.5,9
539,12890,11/01/2019 18:25,Mango Chutney,2,0.5,7
540,12884,10/01/2019 22:21,Mango Chutney,1,0.5,7
541,12880,10/01/2019 19:10,Mango Chutney,1,0.5,9
542,12870,08/01/2019 21:20,Onion Chutney,1,0.5,5
543,12844,05/01/2019 19:54,Mango Chutney,1,0.5,6
544,12842,05/01/2019 19:39,Mint Sauce,6,0.5,15
545,12840,05/01/2019 19:20,Mint Sauce,1,0.5,6
546,12835,05/01/2019 18:43,Mint Sauce,1,0.5,8
547,12830,05/01/2019 18:14,Mint Sauce,2,0.5,7
548,12822,05/01/2019 16:52,Onion Chutney,2,0.5,7
549,12812,04/01/2019 19:57,Mango Chutney,1,0.5,7
550,12812,04/01/2019 19:57,Red Sauce,1,0.5,7
551,12809,04/01/2019 19:12,Mango Chutney,1,0.5,5
552,12804,04/01/2019 18:20,Onion Chutney,1,0.5,8
553,12802,04/01/2019 18:07,Mango Chutney,2,0.5,7
554,12789,03/01/2019 17:26,Onion Chutney,3,0.5,9
555,12789,03/01/2019 17:26,Red Sauce,2,0.5,9
556,12783,02/01/2019 17:39,Onion Chutney,1,0.5,11
557,12782,02/01/2019 16:51,Lime Pickle,1,0.5,11
558,12772,01/01/2019 18:55,Mint Sauce,1,0.5,7
559,12767,01/01/2019 16:54,Mint Sauce,1,0.5,8
560,12754,31/12/2018 19:07,Mint Sauce,3,0.5,13
561,12744,31/12/2018 18:22,Mint Sauce,1,0.5,8
562,12736,31/12/2018 16:54,Lime Pickle,1,0.5,7
563,12735,31/12/2018 16:40,Mango Chutney,2,0.5,16
564,12734,31/12/2018 16:29,Mango Chutney,1,0.5,7
565,12730,30/12/2018 22:17,Mango Chutney,1,0.5,6
566,12727,30/12/2018 19:53,Mango Chutney,1,0.5,4
567,12719,30/12/2018 17:57,Mint Sauce,1,0.5,10
568,12719,30/12/2018 17:57,Onion Chutney,1,0.5,10
569,12719,30/12/2018 17:57,Lime Pickle,1,0.5,10
570,12715,30/12/2018 17:00,Mango Chutney,2,0.5,8
571,12710,29/12/2018 17:56,Mint Sauce,1,0.5,9
572,12702,29/12/2018 13:40,Lime Pickle,1,0.5,13
573,12681,27/12/2018 19:14,Mango Chutney,1,0.5,11
574,12681,27/12/2018 19:14,Mint Sauce,1,0.5,11
575,12679,27/12/2018 18:51,Mango Chutney,3,0.5,16
576,12679,27/12/2018 18:51,Mint Sauce,2,0.5,16
577,12673,26/12/2018 18:13,Mint Sauce,1,0.5,4
578,12672,26/12/2018 18:13,Red Sauce,1,0.5,14
579,12660,24/12/2018 20:12,Mango Chutney,1,0.5,10
580,12660,24/12/2018 20:12,Mint Sauce,1,0.5,10
581,12657,24/12/2018 19:08,Onion Chutney,1,0.5,10
582,12656,24/12/2018 19:05,Mint Sauce,1,0.5,16
583,12650,24/12/2018 18:36,Mango Chutney,2,0.5,12
584,12650,24/12/2018 18:36,Onion Chutney,1,0.5,12
585,12634,23/12/2018 19:44,Red Sauce,1,0.5,14
586,12634,23/12/2018 19:44,Mango Chutney,1,0.5,14
587,12626,23/12/2018 18:00,Mint Sauce,2,0.5,9
588,16118,03/08/2019 20:25,Garlic Naan,1,2.95,6
589,16117,03/08/2019 20:17,Mushroom Rice,1,3.95,7
590,16117,03/08/2019 20:17,Tandoori Chicken (1/4),1,4.95,7
591,16117,03/08/2019 20:17,Vindaloo - Lamb,1,7.95,7
592,16117,03/08/2019 20:17,Saag Paneer,1,5.95,7
593,16116,03/08/2019 20:09,Aloo Chaat,1,4.95,5
594,16116,03/08/2019 20:09,Chicken Pakora,1,5.95,5
595,16116,03/08/2019 20:09,Chicken Chilli Garlic,1,9.95,5
596,16115,03/08/2019 20:01,Plain Papadum,1,0.8,7
597,16115,03/08/2019 20:01,Mango Chutney,1,0.5,7
598,16115,03/08/2019 20:01,Peshwari Naan,1,2.95,7
599,16114,03/08/2019 19:44,Special Fried Rice,2,3.95,2
600,16113,03/08/2019 19:42,Pilau Rice,1,2.95,5
601,16112,03/08/2019 19:41,Plain Papadum,2,0.8,4
602,16112,03/08/2019 19:41,Saag - Prawn,1,9.95,4
603,16110,03/08/2019 19:28,Saag Paneer,1,5.95,8
604,16110,03/08/2019 19:28,Chicken Biryani,1,9.95,8
605,16110,03/08/2019 19:28,Garlic Naan,1,2.95,8
606,16109,03/08/2019 19:26,Plain Papadum,4,0.8,7
607,16109,03/08/2019 19:26,Madras - Chicken Tikka,1,7.95,7
608,16109,03/08/2019 19:26,Mushroom Rice,2,3.95,7
609,16108,03/08/2019 19:25,Chicken Tikka Masala,1,8.95,15
610,16108,03/08/2019 19:25,Pilau Rice,1,2.95,15
611,16108,03/08/2019 19:25,French Fries,1,3.95,15
612,16107,03/08/2019 19:16,Peshwari Naan,1,2.95,4
613,16107,03/08/2019 19:16,Pilau Rice,1,2.95,4
614,16106,03/08/2019 18:37,Chicken Tikka (Main),1,8.95,3
615,16106,03/08/2019 18:37,Meat Samosa,1,3.95,3
616,16105,03/08/2019 18:36,Plain Papadum,2,0.8,9
617,16105,03/08/2019 18:36,Lamb Hari Mirch,1,9.95,9
618,16103,03/08/2019 18:34,Chicken Tikka Biryani,1,10.95,2
619,16103,03/08/2019 18:34,Mixed Starter,1,5.95,2
620,16102,03/08/2019 18:32,Bhuna - Chicken Tikka,1,8.95,4
621,16101,03/08/2019 18:12,Bombay Aloo,1,5.95,3
622,16100,03/08/2019 18:00,Bottle Coke,1,2.95,9
623,16100,03/08/2019 18:00,Mango Chutney,1,0.5,9
624,16099,03/08/2019 17:58,Mint Sauce,1,0.5,5
625,16098,03/08/2019 17:57,Special Fried Rice,2,3.95,6
626,16098,03/08/2019 17:57,Peshwari Naan,1,2.95,6
627,16097,03/08/2019 17:52,Mixed Vegetable Curry,1,5.95,9
628,16097,03/08/2019 17:52,Lemon Rice,1,3.95,9
629,16097,03/08/2019 17:52,Methi - Lamb,1,8.95,9
630,16096,03/08/2019 17:18,Pilau Rice,1,2.95,5
631,16096,03/08/2019 17:18,Chicken Tikka Masala,1,8.95,5
632,16096,03/08/2019 17:18,Bhuna - Lamb,1,8.95,5
633,16096,03/08/2019 17:18,Plain Papadum,2,0.8,5
634,16095,03/08/2019 16:21,Plain Naan,2,2.6,2
635,16094,02/08/2019 20:23,Chicken Tikka Masala,1,8.95,9
636,16094,02/08/2019 20:23,Bombay Aloo,1,5.95,9
637,16093,02/08/2019 20:18,French Fries,1,3.95,6
638,16093,02/08/2019 20:18,Korma - Chicken,1,8.95,6
639,16093,02/08/2019 20:18,Plain Naan,1,2.6,6
640,16093,02/08/2019 20:18,Pilau Rice,1,2.95,6
641,16092,02/08/2019 19:33,Garlic Naan,1,2.95,5
642,16092,02/08/2019 19:33,Pilau Rice,1,2.95,5
643,16089,02/08/2019 18:41,Korma - Prawn,1,9.95,21
644,16089,02/08/2019 18:41,Peshwari Naan,1,2.95,21
645,16089,02/08/2019 18:41,Spicy Papadum,2,0.8,21
646,16089,02/08/2019 18:41,Onion Chutney,6,0.5,21
647,16089,02/08/2019 18:41,Red Sauce,4,0.5,21
648,16088,02/08/2019 18:18,Madras - Chicken,1,7.95,7
649,16087,02/08/2019 17:57,Chicken Tikka Jalfrezi,1,8.95,5
650,16087,02/08/2019 17:57,Vindaloo Sauce,1,3.95,5
651,16086,02/08/2019 17:43,Mango Chutney,1,0.5,8
652,16086,02/08/2019 17:43,Chicken Pakora,1,5.95,8
653,16085,02/08/2019 17:26,Chana Masala,1,5.95,7
654,16085,02/08/2019 17:26,Dupiaza - Chicken,1,8.95,7
655,16085,02/08/2019 17:26,Pilau Rice,1,2.95,7
656,16084,02/08/2019 14:11,Garlic Naan,1,2.95,4
657,16084,02/08/2019 14:11,Mushroom Rice,1,3.95,4
658,16083,02/08/2019 11:35,Tandoori Mixed Grill,1,11.95,15
659,16083,02/08/2019 11:35,Bombay Aloo,2,5.95,15
660,16083,02/08/2019 11:35,Muttar Paneer,1,5.95,15
661,16083,02/08/2019 11:35,Plain Naan,4,2.6,15
662,16083,02/08/2019 11:35,Chicken Balti,1,9.95,15
663,16083,02/08/2019 11:35,Vegetable Balti,1,9.95,15
664,16082,01/08/2019 20:42,Butter Chicken,1,9.95,2
665,16081,01/08/2019 19:51,Aloo Gobi,1,5.95,9
666,16080,01/08/2019 19:16,Madras - Lamb,1,7.95,6
667,16080,01/08/2019 19:16,French Fries,1,3.95,6
668,16080,01/08/2019 19:16,Korma - Chicken,2,8.95,6
669,16080,01/08/2019 19:16,Garlic Naan,1,2.95,6
670,16078,01/08/2019 18:41,Lamb Tikka,1,4.95,6
671,16078,01/08/2019 18:41,Onion Chutney,1,0.5,6
672,16078,01/08/2019 18:41,King Prawn Shaslick,1,12.95,6
673,16077,01/08/2019 18:21,Chicken Tikka Biryani,1,10.95,3
674,16077,01/08/2019 18:21,Meat Samosa,1,3.95,3
675,16076,01/08/2019 18:02,Curry Sauce,1,3.95,7
676,16075,01/08/2019 17:59,Plain Naan,1,2.6,4
677,16074,01/08/2019 17:34,Mushroom Rice,1,3.95,4
678,16073,01/08/2019 13:33,Cauliflower Bhajee,1,5.95,4
679,16073,01/08/2019 13:33,Dhansak - Chicken,1,8.95,4
680,16072,01/08/2019 12:33,Plain Naan,1,2.6,4
681,16072,01/08/2019 12:33,Bombay Aloo,1,5.95,4
682,16071,31/07/2019 21:10,Chicken Biryani,1,9.95,4
683,16071,31/07/2019 21:10,Peshwari Naan,1,2.95,4
684,16069,31/07/2019 20:35,Dhansak - Lamb,1,8.95,4
685,16069,31/07/2019 20:35,Pilau Rice,1,2.95,4
686,16067,31/07/2019 20:05,Plain Naan,1,2.6,4
687,16067,31/07/2019 20:05,Green Salad,1,2.95,4
688,16066,31/07/2019 19:54,Vegetable Biryani,1,9.95,7
689,16065,31/07/2019 19:35,Rogon - Chicken,1,8.95,11
690,16065,31/07/2019 19:35,Chicken Tikka (Main),1,8.95,11
691,16065,31/07/2019 19:35,Garlic Naan,1,2.95,11
692,16065,31/07/2019 19:35,French Fries,1,3.95,11
693,16065,31/07/2019 19:35,Pilau Rice,2,2.95,11
694,16065,31/07/2019 19:35,Onion Bhajee,3,3.95,11
695,16064,31/07/2019 19:31,Plain Papadum,4,0.8,5
696,16064,31/07/2019 19:31,Chicken Tikka Karahi,1,9.95,5
697,16064,31/07/2019 19:31,Mushroom Bhajee,1,5.95,5
698,16063,31/07/2019 19:17,Royal Paneer,1,5.95,4
699,16062,31/07/2019 19:05,Peshwari Naan,1,2.95,5
700,16062,31/07/2019 19:05,Lamb Sylhet,1,9.95,5
701,16061,31/07/2019 19:02,Spicy Papadum,2,0.8,5
702,16061,31/07/2019 19:02,Dupiaza - Chicken Tikka,1,8.95,5
703,16061,31/07/2019 19:02,Chapati,1,1.95,5
704,16060,31/07/2019 18:58,Saag Paneer,1,5.95,3
705,16060,31/07/2019 18:58,Saag Rice,1,3.95,3
706,16059,31/07/2019 18:50,Lamb Tikka Masala,1,8.95,6
707,16058,31/07/2019 17:16,Madras - Lamb,1,7.95,3
708,16056,30/07/2019 21:05,Vindaloo Sauce,1,3.95,4
709,16054,30/07/2019 19:55,Tandoori Roti,1,2.6,3
710,16053,30/07/2019 18:43,Plain Papadum,1,0.8,5
711,16053,30/07/2019 18:43,Bhindi Bhajee,1,5.95,5
712,16053,30/07/2019 18:43,Dhansak Sauce,1,3.95,5
713,16052,30/07/2019 18:43,Onion Bhajee,2,3.95,4
714,16048,30/07/2019 18:01,Mango Chutney,2,0.5,6
715,16043,30/07/2019 17:00,Onion Chutney,1,0.5,8
716,16038,29/07/2019 20:03,Mango Chutney,1,0.5,8
717,16030,28/07/2019 20:00,Mango Chutney,1,0.5,9
718,16027,28/07/2019 19:29,Onion Chutney,1,0.5,5
719,16026,28/07/2019 19:29,Mango Chutney,1,0.5,7
720,16020,28/07/2019 17:58,Mango Chutney,1,0.5,6
721,16019,28/07/2019 17:41,Mango Chutney,1,0.5,6
722,16017,28/07/2019 17:10,Mango Chutney,1,0.5,7
723,16011,27/07/2019 20:28,Mint Sauce,1,0.5,10
724,16009,27/07/2019 19:49,Lime Pickle,1,0.5,11
725,16007,27/07/2019 19:35,Mint Sauce,1,0.5,9
726,16007,27/07/2019 19:35,Red Sauce,1,0.5,9
727,16006,27/07/2019 19:35,Mint Sauce,1,0.5,5
728,16006,27/07/2019 19:35,Mango Chutney,1,0.5,5
729,16002,27/07/2019 18:56,Mint Sauce,1,0.5,10
730,15996,27/07/2019 18:11,Mango Chutney,1,0.5,8
731,15995,27/07/2019 18:01,Mango Chutney,1,0.5,10
732,15977,26/07/2019 19:33,Red Sauce,1,0.5,10
733,15966,26/07/2019 18:14,Lime Pickle,1,0.5,7
734,15955,25/07/2019 19:51,Onion Chutney,1,0.5,6
735,15955,25/07/2019 19:51,Red Sauce,1,0.5,6
736,15954,25/07/2019 19:50,Mango Chutney,2,0.5,5
737,15931,23/07/2019 19:26,Red Sauce,1,0.5,6
738,15931,23/07/2019 19:26,Mint Sauce,1,0.5,6
739,15925,22/07/2019 20:14,Onion Chutney,1,0.5,6
740,15906,21/07/2019 17:26,Onion Chutney,1,0.5,6
741,15900,20/07/2019 21:17,Red Sauce,1,0.5,9
742,15892,20/07/2019 19:04,Mint Sauce,1,0.5,6
743,15891,20/07/2019 19:04,Mint Sauce,1,0.5,6
744,15887,20/07/2019 18:41,Mango Chutney,1,0.5,11
745,15885,20/07/2019 18:12,Mint Sauce,1,0.5,5
746,15884,20/07/2019 18:08,Mint Sauce,1,0.5,5
747,15872,19/07/2019 19:44,Mango Chutney,1,0.5,12
748,15872,19/07/2019 19:44,Red Sauce,2,0.5,12
749,15869,19/07/2019 19:12,Mango Chutney,1,0.5,12
750,15869,19/07/2019 19:12,Lime Pickle,1,0.5,12
751,15867,19/07/2019 19:06,Red Sauce,1,0.5,10
752,15867,19/07/2019 19:06,Lime Pickle,1,0.5,10
753,15860,19/07/2019 18:08,Mango Chutney,1,0.5,5
754,15859,19/07/2019 18:05,Mango Chutney,1,0.5,5
755,15854,19/07/2019 17:31,Mango Chutney,2,0.5,6
756,15804,15/07/2019 18:51,Onion Chutney,1,0.5,8
757,15788,14/07/2019 18:07,Mango Chutney,1,0.5,6
758,15787,14/07/2019 17:47,Red Sauce,1,0.5,9
759,15784,14/07/2019 16:27,Onion Chutney,1,0.5,8
760,15784,14/07/2019 16:27,Mint Sauce,1,0.5,8
761,15774,13/07/2019 19:07,Mango Chutney,1,0.5,10
762,15774,13/07/2019 19:07,Mint Sauce,1,0.5,10
763,15771,13/07/2019 18:53,Mint Sauce,1,0.5,16
764,15771,13/07/2019 18:53,Onion Chutney,1,0.5,16
765,15771,13/07/2019 18:53,Red Sauce,1,0.5,16
766,15767,13/07/2019 18:36,Mint Sauce,2,0.5,8
767,15754,12/07/2019 19:54,Mint Sauce,2,0.5,7
768,15735,11/07/2019 19:33,Mint Sauce,2,0.5,18
769,15731,11/07/2019 18:43,Mango Chutney,1,0.5,8
770,15729,11/07/2019 18:27,Mango Chutney,2,0.5,7
771,15723,10/07/2019 19:24,Mango Chutney,2,0.5,8
772,15721,10/07/2019 18:25,Mint Sauce,1,0.5,9
773,15717,09/07/2019 19:57,Mango Chutney,1,0.5,4
774,15715,09/07/2019 19:19,Onion Chutney,1,0.5,5
775,15712,09/07/2019 18:14,Mango Chutney,2,0.5,7
776,15695,07/07/2019 19:42,Mango Chutney,1,0.5,6
777,15674,06/07/2019 19:44,Red Sauce,1,0.5,7
778,15658,06/07/2019 18:02,Mango Chutney,1,0.5,10
779,15658,06/07/2019 18:02,Mint Sauce,1,0.5,10
780,15645,05/07/2019 19:43,Mango Chutney,1,0.5,7
781,15643,05/07/2019 19:29,Mango Chutney,4,0.5,10
782,15635,05/07/2019 18:14,Red Sauce,1,0.5,9
783,15635,05/07/2019 18:14,Mint Sauce,1,0.5,9
784,15630,05/07/2019 17:22,Mango Chutney,1,0.5,10
785,15630,05/07/2019 17:22,Red Sauce,1,0.5,10
786,15630,05/07/2019 17:22,Lime Pickle,1,0.5,10
787,15620,04/07/2019 17:45,Mango Chutney,4,0.5,13
788,15620,04/07/2019 17:45,Mint Sauce,1,0.5,13
789,15616,03/07/2019 20:12,Mint Sauce,1,0.5,8
790,15615,03/07/2019 19:33,Onion Chutney,1,0.5,5
791,15602,02/07/2019 19:24,Mango Chutney,1,0.5,9
792,15602,02/07/2019 19:24,Mint Sauce,1,0.5,9
793,15593,01/07/2019 18:33,Mango Chutney,2,0.5,7
794,15587,30/06/2019 20:38,Mango Chutney,1,0.5,10
795,15578,30/06/2019 18:25,Red Sauce,1,0.5,8
796,15558,29/06/2019 18:15,Red Sauce,1,0.5,13
797,15545,28/06/2019 20:06,Onion Chutney,2,0.5,6
798,15538,28/06/2019 18:50,Red Sauce,1,0.5,9
799,15534,28/06/2019 18:34,Onion Chutney,1,0.5,5
800,15532,28/06/2019 18:22,Mango Chutney,1,0.5,5
801,15523,27/06/2019 19:47,Lime Pickle,1,0.5,7
802,15517,26/06/2019 19:49,Lime Pickle,1,0.5,5
803,15465,22/06/2019 19:29,Mango Chutney,2,0.5,8
804,15461,22/06/2019 19:04,Mango Chutney,1,0.5,11
805,15461,22/06/2019 19:04,Mint Sauce,1,0.5,11
806,15456,22/06/2019 17:49,Mint Sauce,1,0.5,7
807,15447,21/06/2019 19:47,Mint Sauce,2,0.5,10
808,15445,21/06/2019 19:14,Onion Chutney,1,0.5,8
809,15443,21/06/2019 18:47,Onion Chutney,1,0.5,7
810,15440,21/06/2019 18:40,Mango Chutney,1,0.5,5
811,15419,19/06/2019 19:25,Red Sauce,1,0.5,6
812,15417,19/06/2019 18:48,Mango Chutney,1,0.5,6
813,15414,19/06/2019 17:52,Mango Chutney,1,0.5,5
814,15391,17/06/2019 18:44,Mint Sauce,1,0.5,9
815,15378,16/06/2019 19:09,Mint Sauce,2,0.5,7
816,15373,16/06/2019 18:29,Onion Chutney,2,0.5,7
817,15349,15/06/2019 19:20,Mint Sauce,2,0.5,6
818,15347,15/06/2019 18:58,Mint Sauce,1,0.5,9
819,15343,15/06/2019 18:50,Red Sauce,2,0.5,8
820,15336,14/06/2019 20:01,Mango Chutney,1,0.5,4
821,15332,14/06/2019 19:41,Mint Sauce,2,0.5,11
822,15332,14/06/2019 19:41,Onion Chutney,1,0.5,11
823,15330,14/06/2019 19:32,Mango Chutney,1,0.5,9
824,15330,14/06/2019 19:32,Red Sauce,1,0.5,9
825,15329,14/06/2019 19:14,Mango Chutney,1,0.5,6
826,15329,14/06/2019 19:14,Mint Sauce,1,0.5,6
827,15326,14/06/2019 18:09,Mango Chutney,1,0.5,9
828,15306,12/06/2019 18:42,Mint Sauce,1,0.5,9
829,15305,12/06/2019 17:23,Mint Sauce,1,0.5,5
830,15286,10/06/2019 17:10,Mint Sauce,2,0.5,10
831,15262,08/06/2019 22:08,Mint Sauce,1,0.5,5
832,15256,08/06/2019 20:30,Mango Chutney,1,0.5,8
833,15249,08/06/2019 19:13,Mint Sauce,1,0.5,4
834,15244,08/06/2019 17:43,Red Sauce,1,0.5,9
835,15210,07/06/2019 17:49,Onion Chutney,1,0.5,5
836,15199,05/06/2019 21:08,Mint Sauce,1,0.5,8
837,15199,05/06/2019 21:08,Red Sauce,1,0.5,8
838,15191,05/06/2019 11:29,Mint Sauce,1,0.5,11
839,15174,04/06/2019 17:58,Mint Sauce,1,0.5,11
840,15171,04/06/2019 12:10,Mint Sauce,1,0.5,11
841,15158,02/06/2019 18:35,Mango Chutney,1,0.5,10
842,15158,02/06/2019 18:35,Mint Sauce,1,0.5,10
843,15155,02/06/2019 16:55,Mango Chutney,1,0.5,9
844,15146,01/06/2019 19:42,Mint Sauce,1,0.5,8
845,15120,31/05/2019 18:43,Mint Sauce,1,0.5,8
846,15119,31/05/2019 18:26,Mango Chutney,1,0.5,6
847,15099,29/05/2019 18:24,Mango Chutney,1,0.5,9
848,15099,29/05/2019 18:24,Onion Chutney,2,0.5,9
849,15099,29/05/2019 18:24,Red Sauce,1,0.5,9
850,15089,28/05/2019 19:24,Mint Sauce,1,0.5,8
851,15066,27/05/2019 17:31,Mango Chutney,1,0.5,8
852,15066,27/05/2019 17:31,Onion Chutney,1,0.5,8
853,15056,26/05/2019 20:31,Red Sauce,1,0.5,6
854,15054,26/05/2019 20:23,Mint Sauce,2,0.5,6
855,15051,26/05/2019 19:42,Mango Chutney,2,0.5,8
856,15043,26/05/2019 17:46,Mint Sauce,2,0.5,11
857,15029,25/05/2019 20:07,Mango Chutney,1,0.5,8
858,15026,25/05/2019 19:43,Mint Sauce,1,0.5,9
859,15014,25/05/2019 18:09,Mango Chutney,1,0.5,8
860,14991,24/05/2019 18:27,Mint Sauce,3,0.5,5
861,14984,23/05/2019 20:32,Red Sauce,1,0.5,6
862,14982,23/05/2019 19:44,Mango Chutney,1,0.5,10
863,14976,23/05/2019 16:44,Mango Chutney,1,0.5,7
864,14971,22/05/2019 19:15,Onion Chutney,1,0.5,5
